id,round,pullback_score,extracted_target,extracted_source,gold_domains,concepts_matched,n_gold_concepts,coverage,stop_reason,image_path
153,4,0.0,romantic love,none,love | summer day,1,2,0.0,flattened,visual_reasoning/experiment_1/images/k4/153.png
153,5,0.0,romantic love,sunshine in bloom,love | summer day,2,2,0.0,flattened,visual_reasoning/experiment_1/images/k5/153.png
154,1,3.773,mass movement,river current,crowd | roaring river,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k1/154.png
154,2,1.573,social protest movement,ocean waves,crowd | roaring river,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k2/154.png
154,3,1.624,fight against injustice,raging river current,crowd | roaring river,1,2,0.25,in_progress,visual_reasoning/experiment_1/images/k3/154.png
154,4,1.762,collective resistance against injustice,flood breaking stone wall,crowd | roaring river,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k4/154.png
154,5,3.72,fight for justice,raging river,crowd | roaring river,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k5/154.png
154,6,2.086,pursuit of justice,tidal wave breaking a wall,crowd | roaring river,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k6/154.png
154,7,3.56,social justice movement,tidal wave,crowd | roaring river,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k7/154.png
154,8,3.985,fight for justice,wave breaking wall,crowd | roaring river,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k8/154.png
154,9,2.147,social justice movement,tidal wave breaking a wall,crowd | roaring river,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k9/154.png
154,10,2.07,justice movement,flood breaking a wall,crowd | roaring river,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k10/154.png
155,1,0.0,bison stampede,none,heartbreak | stampede of buffalo,1,2,0.0,in_progress,visual_reasoning/experiment_1/images/k1/155.png
155,2,2.315,inner rage,bison stampede,heartbreak | stampede of buffalo,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k2/155.png
155,3,1.325,heart attack,bison stampede,heartbreak | stampede of buffalo,1,2,0.143,in_progress,visual_reasoning/experiment_1/images/k3/155.png
155,4,3.079,emotional overwhelm,bison stampede,heartbreak | stampede of buffalo,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k4/155.png
155,5,1.204,heart attack,buffalo stampede,heartbreak | stampede of buffalo,1,2,0.143,in_progress,visual_reasoning/experiment_1/images/k5/155.png
155,6,1.757,heartbreak,buffalo stampede,heartbreak | stampede of buffalo,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k6/155.png
155,7,1.163,heartbreak,stampede,heartbreak | stampede of buffalo,2,2,0.167,in_progress,visual_reasoning/experiment_1/images/k7/155.png
155,8,3.026,heartbreak,buffalo stampede,heartbreak | stampede of buffalo,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k8/155.png
155,9,1.757,overwhelming love,stampede,heartbreak | stampede of buffalo,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k9/155.png
155,10,2.933,heartbreak,bison stampede,heartbreak | stampede of buffalo,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k10/155.png
156,1,1.093,soul,harp,woman's heart | harp of gold,1,2,0.143,generation_failed,visual_reasoning/experiment_1/images/k1/156.png
156,2,2.175,musical passion,harp,woman's heart | harp of gold,1,2,0.429,generation_failed,visual_reasoning/experiment_1/images/k2/156.png
156,3,1.487,musical soul,harp,woman's heart | harp of gold,1,2,0.286,generation_failed,visual_reasoning/experiment_1/images/k3/156.png
156,4,1.039,inner musical passion,harp,woman's heart | harp of gold,1,2,0.143,generation_failed,visual_reasoning/experiment_1/images/k4/156.png
156,5,1.765,musical passion,harp,woman's heart | harp of gold,1,2,0.286,generation_failed,visual_reasoning/experiment_1/images/k5/156.png
157,1,3.033,memory,darkroom film development,absence | photography dark room,0,2,0.571,generation_failed,visual_reasoning/experiment_1/images/k1/157.png
157,2,1.85,heartbreak,darkroom photo development,absence | photography dark room,1,2,0.286,generation_failed,visual_reasoning/experiment_1/images/k2/157.png
157,3,1.279,heartbreak,burning photograph,absence | photography dark room,0,2,0.143,generation_failed,visual_reasoning/experiment_1/images/k3/157.png
158,1,0.0,friendship,none,alcohol | friend,1,2,0.0,in_progress,visual_reasoning/experiment_1/images/k1/158.png
158,2,5.941,alcohol addiction,friendship,alcohol | friend,2,2,0.75,in_progress,visual_reasoning/experiment_1/images/k2/158.png
158,3,1.519,alcohol addiction,charming companion,alcohol | friend,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k3/158.png
158,4,3.801,alcohol addiction,enslavement,alcohol | friend,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k4/158.png
158,5,2.298,alcohol appeal,friendly companion,alcohol | friend,2,2,0.5,in_progress,visual_reasoning/experiment_1/images/k5/158.png
158,6,6.4,alcohol addiction,seductive companion,alcohol | friend,1,2,0.714,in_progress,visual_reasoning/experiment_1/images/k6/158.png
158,7,1.966,alcohol,friendship,alcohol | friend,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k7/158.png
158,8,1.785,alcohol appeal,charming companion,alcohol | friend,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k8/158.png
158,9,3.498,alcohol temptation,charming companion,alcohol | friend,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k9/158.png
158,10,1.033,alcohol addiction,friendly companion,alcohol | friend,2,2,0.143,in_progress,visual_reasoning/experiment_1/images/k10/158.png
159,1,1.584,environmental destruction,gun,america | gun,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k1/159.png
159,2,5.513,fossil fuel dependence,industrial machine,america | gun,0,2,0.714,in_progress,visual_reasoning/experiment_1/images/k2/159.png
159,3,1.892,us fossil fuel industry,gun,america | gun,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k3/159.png
159,4,2.395,american gun and oil culture,oil-fueled revolver,america | gun,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k4/159.png
159,5,1.866,american oil industry,firearm,america | gun,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k5/159.png
159,6,2.856,us fossil fuel industry,weapon,america | gun,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k6/159.png
159,7,2.639,american fossil fuel industry,gun,america | gun,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k7/159.png
159,8,3.299,fossil fuel industry,gun,america | gun,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k8/159.png
159,9,3.01,american oil industry,gun,america | gun,1,2,0.5,in_progress,visual_reasoning/experiment_1/images/k9/159.png
159,10,2.159,fossil fuel industry,weapon,america | gun,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k10/159.png
160,1,1.632,knowledge,breaking chains,educated woman | danger,0,2,0.286,flattened,visual_reasoning/experiment_1/images/k1/160.png
160,2,1.213,knowledge,dangerous weapon,educated woman | danger,1,2,0.143,flattened,visual_reasoning/experiment_1/images/k2/160.png
160,3,1.062,knowledge,dangerous weapon,educated woman | danger,1,2,0.143,flattened,visual_reasoning/experiment_1/images/k3/160.png
160,4,2.74,education,weapon,educated woman | danger,0,2,0.429,flattened,visual_reasoning/experiment_1/images/k4/160.png
160,5,1.874,women's education,hazardous threat,educated woman | danger,2,2,0.286,flattened,visual_reasoning/experiment_1/images/k5/160.png
160,6,2.053,college degree,dangerous weapon,educated woman | danger,1,2,0.429,flattened,visual_reasoning/experiment_1/images/k6/160.png
160,7,1.098,college graduation,catastrophic explosion,educated woman | danger,0,2,0.167,flattened,visual_reasoning/experiment_1/images/k7/160.png
160,8,1.134,knowledge,radioactivity,educated woman | danger,0,2,0.143,flattened,visual_reasoning/experiment_1/images/k8/160.png
161,1,3.943,adversity,violent storm,unexpected loss | blow to the face,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k1/161.png
161,2,1.809,grief and loss,shattering explosion,unexpected loss | blow to the face,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k2/161.png
161,3,1.076,loss of cherished memories,physical blow,unexpected loss | blow to the face,1,2,0.143,in_progress,visual_reasoning/experiment_1/images/k3/161.png
161,4,0.0,grief over family loss,storm,unexpected loss | blow to the face,0,2,0.0,in_progress,visual_reasoning/experiment_1/images/k4/161.png
161,5,1.427,grief,explosion,unexpected loss | blow to the face,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k5/161.png
161,6,2.564,family loss,explosion,unexpected loss | blow to the face,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k6/161.png
161,7,4.047,heartbreak,physical destruction,unexpected loss | blow to the face,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k7/161.png
161,8,1.173,heartbreak,boxing punch,unexpected loss | blow to the face,0,2,0.143,in_progress,visual_reasoning/experiment_1/images/k8/161.png
161,9,2.59,heartbreak,boxing,unexpected loss | blow to the face,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k9/161.png
161,10,4.62,heartbreak,boxing knockout,unexpected loss | blow to the face,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k10/161.png
162,1,2.97,inner torment,demonic possession,anger | demon,1,2,0.5,in_progress,visual_reasoning/experiment_1/images/k1/162.png
162,2,1.723,inner rage,demon,anger | demon,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k2/162.png
162,3,1.064,inner rage,demonic possession,anger | demon,2,2,0.143,in_progress,visual_reasoning/experiment_1/images/k3/162.png
162,4,3.976,inner turmoil,demonic possession,anger | demon,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k4/162.png
162,5,2.351,rage,demonic possession,anger | demon,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k5/162.png
162,6,3.736,addiction,demon,anger | demon,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k6/162.png
162,7,2.735,anger,demon,anger | demon,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k7/162.png
162,8,1.688,inner rage,demon breaking free,anger | demon,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k8/162.png
162,9,2.846,inner rage,demonic possession,anger | demon,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k9/162.png
162,10,2.323,rage,demon bursting from within,anger | demon,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k10/162.png
163,1,7.157,paralysis in the face of danger,deer caught in headlights,anxiety | freight train that runs over a deer,1,2,0.857,in_progress,visual_reasoning/experiment_1/images/k1/163.png
163,2,3.901,unavoidable danger,oncoming train,anxiety | freight train that runs over a deer,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k2/163.png
163,3,1.995,paralysis in the face of danger,deer caught by oncoming train,anxiety | freight train that runs over a deer,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k3/163.png
163,4,3.662,paralysis under threat,deer in headlights,anxiety | freight train that runs over a deer,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k4/163.png
163,5,4.467,fear-induced paralysis,animal frozen before oncoming train,anxiety | freight train that runs over a deer,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k5/163.png
163,6,3.805,paralysis under pressure,deer in headlights,anxiety | freight train that runs over a deer,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k6/163.png
163,7,4.014,paralysis in face of danger,deer struck by train,anxiety | freight train that runs over a deer,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k7/163.png
163,8,2.895,panic and mental paralysis,deer in headlights,anxiety | freight train that runs over a deer,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k8/163.png
163,9,2.165,anxiety,deer in headlights,anxiety | freight train that runs over a deer,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k9/163.png
163,10,1.855,helplessness,train collision,anxiety | freight train that runs over a deer,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k10/163.png
164,1,2.85,depression,autumn forest,autumn | depression,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k1/164.png
164,2,1.769,depression,autumn,autumn | depression,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k2/164.png
164,3,2.838,depression,swirling storm of fallen leaves,autumn | depression,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k3/164.png
164,4,2.257,loneliness,dark enclosure,autumn | depression,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k4/164.png
164,5,2.91,social isolation,decay,autumn | depression,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k5/164.png
164,6,1.815,social exclusion,dark tunnel with distant light,autumn | depression,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k6/164.png
164,7,3.33,longing for hope,cold darkness and warm light,autumn | depression,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k7/164.png
164,8,1.614,clinging to hope,last surviving leaf,autumn | depression,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k8/164.png
164,9,3.377,depression,autumn decay,autumn | depression,2,2,0.571,in_progress,visual_reasoning/experiment_1/images/k9/164.png
164,10,1.546,depression,autumn decay,autumn | depression,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k10/164.png
169,1,1.772,moral corruption,balance scale,sin | wage you must pa,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k1/169.png
169,2,3.91,sin,financial debt,sin | wage you must pa,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k2/169.png
169,3,2.605,sin,priced commodity,sin | wage you must pa,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k3/169.png
169,4,8.052,sin and guilt,financial debt,sin | wage you must pa,1,2,1.0,in_progress,visual_reasoning/experiment_1/images/k4/169.png
169,5,3.343,lust,shackles,sin | wage you must pa,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k5/169.png
169,6,4.813,sin,wage payment,sin | wage you must pa,2,2,0.571,in_progress,visual_reasoning/experiment_1/images/k6/169.png
169,7,1.734,sin,chains and bondage,sin | wage you must pa,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k7/169.png
169,8,3.39,sin,physical bondage,sin | wage you must pa,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k8/169.png
169,9,3.774,wage slavery,slavery,sin | wage you must pa,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k9/169.png
169,10,1.949,sin and its consequences,wage payment,sin | wage you must pa,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k10/169.png
170,1,3.004,psychological crisis,abyss,failure | treacherous pit,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k1/170.png
170,2,2.17,financial collapse,falling into abyss,failure | treacherous pit,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k2/170.png
170,3,2.977,financial collapse,falling off cliff,failure | treacherous pit,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k3/170.png
170,4,1.675,business failure,falling into abyss,failure | treacherous pit,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k4/170.png
170,5,1.913,financial ruin,falling into a pit,failure | treacherous pit,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k5/170.png
170,6,2.526,financial failure,falling off a cliff,failure | treacherous pit,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k6/170.png
170,7,1.7,financial failure,abyss,failure | treacherous pit,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k7/170.png
170,8,1.22,business failure,cliff edge,failure | treacherous pit,1,2,0.143,in_progress,visual_reasoning/experiment_1/images/k8/170.png
170,9,1.332,business failure,bottomless pit,failure | treacherous pit,2,2,0.143,in_progress,visual_reasoning/experiment_1/images/k9/170.png
170,10,1.128,financial collapse,earthquake,failure | treacherous pit,0,2,0.143,in_progress,visual_reasoning/experiment_1/images/k10/170.png
171,1,1.763,uncertainty about the future,foggy mountain road,faith | dangerous road,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k1/171.png
171,2,3.741,spiritual journey,walking into fog,faith | dangerous road,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k2/171.png
171,3,3.224,faith,dangerous path,faith | dangerous road,2,2,0.571,in_progress,visual_reasoning/experiment_1/images/k3/171.png
